,Unnamed: 0,PUD Rte,PUD Cycle,Courier id,zip,Act Base,Prod Grp,Prod Code,AR dtm,Act Tm,Open,Closed,lat,lgtd,Act Ckpt Code,PuD Type
1663,2488,PJK2,B,amyahya,41200,D,BBX,B,2020-01-16 00:52:00,15:36,,23:59,2.9650962000000005,101.4588304,OK,DL
1665,2492,PJK2,B,amyahya,41200,D,DOX,D,2020-01-16 09:03:00,15:59,,23:59,2.9637201,101.4618719,OK,DL
1666,2494,PJK2,B,amyahya,41200,D,DOX,D,2020-01-16 09:04:00,16:02,,23:59,2.9640279,101.46167740000001,OK,DL
1667,2495,PJK2,B,amyahya,41200,D,DOX,D,2020-01-16 09:04:00,16:04,,23:59,2.9641057999999996,101.46210570000001,OK,DL
1668,2498,PJK2,B,amyahya,42000,D,DOX,D,2020-01-16 09:03:00,16:17,,23:59,2.9616746,101.4656588,OK,DL
1670,2502,PJK2,B,amyahya,41200,D,DOX,D,2020-01-16 09:03:00,16:48,,23:59,2.9949939999999997,101.4431806,OK,DL
1671,2512,PJK2,B,amyahya,41200,D,WPX,P,2020-01-16 09:04:00,17:50,,23:59,2.9877583,101.4535932,OK,DL
1672,2515,PJK3,B,raramakr,42920,D,DOX,D,2020-01-16 09:03:00,11:09,,23:59,2.9852096,101.3373173,OK,DL
1673,2516,PJK3,B,raramakr,42920,D,DOX,D,2020-01-16 09:03:00,11:15,,23:59,2.9684334999999997,101.3506913,OK,DL
1674,2517,PJK3,B,raramakr,42920,D,WPX,P,2020-01-16 01:29:00,11:19,,23:59,2.9685401000000002,101.34164770000001,OK,DL
1675,2518,PJK3,B,raramakr,42920,D,DOM,N,2020-01-16 01:54:00,11:20,,23:59,2.9685401000000002,101.34164770000001,OK,DL
1676,2519,PJK3,B,raramakr,42920,D,DOM,N,2020-01-15 22:35:00,11:26,,23:59,2.9732800999999998,101.33368109999999,OK,DL
1677,2520,PJK3,B,raramakr,42920,D,DOX,D,2020-01-16 09:03:00,11:30,,23:59,2.9675104,101.3384087,OK,DL
1678,2521,PJK3,B,raramakr,42920,D,DOX,D,2020-01-16 09:03:00,11:35,,23:59,2.964296,101.33582120000001,OK,DL
1679,2522,PJK3,B,raramakr,42920,D,DOX,D,2020-01-16 09:03:00,11:36,,23:59,2.9685511000000004,101.33347140000001,OK,DL
1680,2523,PJK3,B,raramakr,42920,D,DOM,N,2020-01-15 21:50:00,11:42,,23:59,2.9691257999999996,101.3266679,OK,DL
1681,2524,PJK3,B,raramakr,42920,D,DOX,D,2020-01-16 09:03:00,11:48,,23:59,2.9588121,101.3257473,OK,DL
1682,2525,PJK3,B,raramakr,42920,D,DOX,D,2020-01-16 09:03:00,11:57,,23:59,2.9547911,101.3198043,OK,DL
1683,2526,PJK3,B,raramakr,42920,D,DOX,D,2020-01-16 09:03:00,12:01,,23:59,2.9531129000000003,101.3131564,OK,DL
1684,2527,PJK3,B,raramakr,42009,D,WPX,P,2020-01-16 09:04:00,12:09,,23:59,2.9495472,101.30684559999999,OK,DL
1685,2528,PJK3,B,raramakr,42920,D,DOX,D,2020-01-16 09:03:00,12:10,,23:59,2.9495472,101.30684559999999,OK,DL
1686,2529,PJK3,B,raramakr,42920,D,DOX,D,2020-01-16 09:03:00,12:12,,23:59,2.9495472,101.30684559999999,OK,DL
1687,2531,PJK3,B,raramakr,41000,D,DOX,D,2020-01-16 09:03:00,12:20,,23:59,2.9628459,101.3129184,OK,DL
1688,2532,PJK3,B,raramakr,42920,D,DOX,D,2020-01-16 09:04:00,12:25,,23:59,2.9569132000000002,101.3137673,OK,DL
1689,2533,PJK3,B,raramakr,42920,D,DOX,D,2020-01-16 09:03:00,12:30,,23:59,2.9683642000000003,101.3189381,OK,DL
1690,2534,PJK3,B,raramakr,42000,D,DOX,D,2020-01-16 09:03:00,12:40,,23:59,2.974941,101.3257858,OK,DL
1691,2540,PJK3,B,raramakr,42920,D,DOX,D,2020-01-16 09:04:00,15:07,,23:59,2.9113748999999998,101.3027462,OK,DL
1692,2541,PJK3,B,raramakr,42920,D,DOX,D,2020-01-16 09:03:00,15:10,,23:59,2.9090421,101.3008074,OK,DL
1693,2542,PJK3,B,raramakr,42920,D,DOX,D,2020-01-16 09:03:00,15:15,,23:59,2.8987557,101.29338800000001,OK,DL
1694,2543,PJK3,B,raramakr,42920,D,DOX,D,2020-01-16 09:04:00,15:18,,23:59,2.8956962,101.2915328,OK,DL
1695,2544,PJK3,B,raramakr,42920,D,DOX,D,2020-01-16 09:04:00,15:21,,23:59,2.9054603,101.291928,OK,DL
1697,2561,PJK4,B,psuppiah,41000,D,DOM,N,2020-01-15 22:05:00,11:03,,23:59,3.0413978999999998,101.44301479999999,OK,DL
1698,2562,PJK4,B,psuppiah,41000,D,DOX,D,2020-01-16 09:03:00,11:11,,23:59,3.0421125,101.4493282,OK,DL
1700,2564,PJK4,B,psuppiah,41000,D,DOX,D,2020-01-16 09:03:00,11:23,,23:59,3.0414297,101.44793229999999,OK,DL
1701,2565,PJK4,B,psuppiah,41200,D,DOM,N,2020-01-16 01:54:00,11:26,,23:59,3.0401834,101.447317,OK,DL
1702,2566,PJK4,B,psuppiah,41000,D,DOX,D,2020-01-16 09:03:00,11:30,,23:59,3.0403347000000003,101.4459637,OK,DL
1703,2567,PJK4,B,psuppiah,41000,D,WPX,P,2020-01-16 09:04:00,11:36,,23:59,3.0293785,101.4415568,OK,DL
1705,2569,PJK4,B,psuppiah,41200,D,WPX,P,2020-01-16 09:04:00,11:45,,23:59,3.0342325,101.4414558,OK,DL
1706,2570,PJK4,B,psuppiah,41200,D,DOX,D,2020-01-16 09:03:00,11:50,,23:59,3.0274589,101.4290192,OK,DL
1707,2571,PJK4,B,psuppiah,41200,D,DOX,D,2020-01-16 09:03:00,12:05,,23:59,3.018613,101.43087059999999,OK,DL
1708,2572,PJK4,B,psuppiah,41200,D,DOX,D,2020-01-16 09:03:00,12:11,,23:59,3.0158658,101.4318096,OK,DL
1709,2574,PJK4,B,psuppiah,41200,D,DOX,D,2020-01-16 09:03:00,12:15,,23:59,3.0195227000000004,101.4314443,OK,DL
1710,2575,PJK4,B,psuppiah,41200,D,DOX,D,2020-01-16 09:03:00,12:17,,23:59,3.0200742000000003,101.43128850000001,OK,DL
1711,2576,PJK4,B,psuppiah,41200,D,DOX,D,2020-01-16 09:04:00,12:22,,23:59,3.0159513,101.42807579999999,OK,DL
1712,2577,PJK4,B,psuppiah,41200,D,DOX,D,2020-01-16 09:03:00,12:25,,23:59,3.0148766,101.43151329999999,OK,DL
1713,2578,PJK4,B,psuppiah,41200,D,DOM,N,2020-01-15 21:47:00,12:28,,23:59,3.0141422,101.4311017,OK,DL
1714,2579,PJK4,B,psuppiah,41200,D,DOM,N,2020-01-16 01:54:00,12:30,,23:59,3.0141957,101.4311316,OK,DL
1715,2580,PJK4,B,psuppiah,41200,D,DOX,D,2020-01-16 09:03:00,12:32,,23:59,3.0141558999999996,101.4308856,OK,DL
1716,2581,PJK4,B,psuppiah,41200,D,DOX,D,2020-01-16 09:03:00,12:33,,23:59,3.0141558999999996,101.4308856,OK,DL
1717,2582,PJK4,B,psuppiah,41200,D,WPX,P,2020-01-16 09:04:00,12:36,,23:59,3.014397,101.43034159999999,OK,DL
1718,2583,PJK4,B,psuppiah,41200,D,DOX,D,2020-01-16 09:03:00,12:39,,23:59,3.0147186,101.42969129999999,OK,DL
1719,2585,PJK4,B,psuppiah,41200,D,DOX,D,2020-01-16 09:03:00,12:41,,23:59,3.0144505,101.4299205,OK,DL
1720,2586,PJK4,B,psuppiah,41200,D,DOX,D,2020-01-16 00:51:00,12:44,,23:59,3.0124988,101.4290349,OK,DL
1721,2587,PJK4,B,psuppiah,41200,D,WPX,P,2020-01-16 09:04:00,12:47,,23:59,3.0140414,101.4297823,OK,DL
1722,2588,PJK4,B,psuppiah,41200,D,DOX,D,2020-01-16 09:04:00,12:48,,23:59,3.0140290000000003,101.42985300000001,OK,DL
1723,2589,PJK4,B,psuppiah,41200,D,DOX,D,2020-01-16 09:03:00,12:50,,23:59,3.0140033,101.429921,OK,DL
1724,2590,PJK4,B,psuppiah,41200,D,DOX,D,2020-01-16 09:03:00,12:52,,23:59,3.0139809,101.43002740000001,OK,DL
1725,2591,PJK4,B,psuppiah,41200,D,DOX,D,2020-01-16 09:03:00,12:54,,23:59,3.0123297000000004,101.43035970000001,OK,DL
1726,2593,PJK4,B,psuppiah,41200,D,DOM,N,2020-01-15 22:35:00,12:58,,23:59,3.0120197999999996,101.4310554,OK,DL
1727,2595,PJK4,B,psuppiah,41200,D,DOX,D,2020-01-16 09:03:00,13:01,,23:59,3.0129047000000004,101.43152509999999,OK,DL
1728,2596,PJK4,B,psuppiah,41200,D,DOX,D,2020-01-16 09:04:00,13:03,,23:59,3.0128179,101.4313815,OK,DL
1729,2597,PJK4,B,psuppiah,41200,D,DOX,D,2020-01-16 09:03:00,13:07,,23:59,3.0131403999999997,101.43134620000001,OK,DL
1730,2598,PJK4,B,psuppiah,41200,D,WPX,P,2020-01-16 09:04:00,13:19,,23:59,3.0144848,101.43683409999998,OK,DL
1731,2599,PJK4,B,psuppiah,41200,D,DOX,D,2020-01-16 09:03:00,13:21,,23:59,3.0144848,101.43683409999998,OK,DL
1732,2600,PJK4,B,psuppiah,41200,D,DOX,D,2020-01-16 09:04:00,13:26,,23:59,3.017517,101.4393512,OK,DL
1733,2601,PJK4,B,psuppiah,41200,D,DOX,D,2020-01-16 09:03:00,13:28,,23:59,3.0171769,101.4366552,OK,DL
1734,2602,PJK4,B,psuppiah,41200,D,DOX,D,2020-01-16 09:03:00,13:31,,23:59,3.0179691,101.43347890000001,OK,DL
1735,2603,PJK4,B,psuppiah,41200,D,DOM,N,2020-01-15 22:35:00,13:37,,23:59,3.0165888,101.4325431,OK,DL
1736,2604,PJK4,B,psuppiah,41200,D,DOX,D,2020-01-16 09:04:00,13:39,,23:59,3.0169342,101.4325412,OK,DL
1737,2605,PJK4,B,psuppiah,41200,D,DOX,D,2020-01-16 09:03:00,13:41,,23:59,3.0184075,101.4324255,OK,DL
1738,2606,PJK4,B,psuppiah,41200,D,DOX,D,2020-01-16 09:04:00,13:45,,23:59,3.0245235,101.42841800000001,OK,DL
1739,2607,PJK4,B,psuppiah,41200,D,WPX,P,2020-01-16 04:20:00,13:52,,23:59,3.0245879,101.4254552,OK,DL
1740,2608,PJK4,B,psuppiah,42000,D,DOX,D,2020-01-16 09:03:00,14:04,,23:59,3.0220437,101.4183568,OK,DL
1741,2609,PJK4,B,psuppiah,42000,D,DOX,D,2020-01-16 09:03:00,14:05,,23:59,3.0220267999999995,101.4183727,OK,DL
1742,2610,PJK4,B,psuppiah,42000,D,DOX,D,2020-01-16 09:03:00,14:07,,23:59,3.0220173,101.4182378,OK,DL
1744,2613,PJK4,B,psuppiah,41100,D,DOM,N,2020-01-15 21:59:00,14:39,,23:59,3.0323732000000003,101.4258677,OK,DL
1746,2618,PJK4,B,psuppiah,41000,D,WPX,P,2020-01-16 09:04:00,15:24,,23:59,3.0475466,101.4283762,OK,DL
1747,2619,PJK4,B,psuppiah,41100,D,WPX,P,2020-01-16 09:04:00,15:29,,23:59,3.0463788,101.430533,OK,DL
1748,2620,PJK4,B,psuppiah,41100,D,WPX,P,2020-01-16 09:04:00,15:32,,23:59,3.0519887000000003,101.43431190000001,OK,DL
1749,2621,PJK4,B,psuppiah,41100,D,DOM,N,2020-01-15 21:50:00,15:37,,23:59,3.046406,101.4392998,OK,DL
1750,2622,PJK4,B,psuppiah,41100,D,DOX,D,2020-01-16 09:03:00,15:42,,23:59,3.0452339,101.4307959,OK,DL
1751,2623,PJK4,B,psuppiah,41100,D,WPX,P,2020-01-16 09:03:00,15:46,,23:59,3.0410228,101.4378448,OK,DL
1753,2643,PJK5,B,dazmi,41000,D,WPX,P,2020-01-16 09:04:00,11:08,,23:59,3.0267165,101.4625528,OK,DL
1754,2646,PJK5,B,dazmi,41200,D,DOX,D,2020-01-16 09:03:00,11:26,,23:59,3.0124915,101.45885600000001,OK,DL
1755,2648,PJK5,B,dazmi,41200,D,TDT,T,2020-01-16 09:03:00,11:37,,12:00,3.0164862,101.4419934,OK,DL
1756,2649,PJK5,B,dazmi,41200,D,WPX,P,2020-01-16 09:04:00,11:46,,23:59,3.0101638,101.4505023,OK,DL
1757,2650,PJK5,B,dazmi,41200,D,WPX,P,2020-01-16 09:03:00,11:51,,23:59,3.010059,101.454074,OK,DL
1758,2651,PJK5,B,dazmi,41200,D,WPX,P,2020-01-16 09:04:00,11:54,,23:59,3.0083734,101.4527879,OK,DL
1759,2652,PJK5,B,dazmi,41200,D,DOX,D,2020-01-16 09:03:00,11:56,,23:59,3.0078781,101.4531755,OK,DL
1760,2653,PJK5,B,dazmi,41200,D,DOX,D,2020-01-16 09:03:00,11:59,,23:59,3.0067305,101.45215759999999,OK,DL
1761,2654,PJK5,B,dazmi,41200,D,DOX,D,2020-01-16 09:03:00,12:07,,23:59,3.0024246,101.455039,OK,DL
1762,2656,PJK5,B,dazmi,41200,D,WPX,P,2020-01-16 09:04:00,12:14,,23:59,3.0039891,101.4558043,OK,DL
1763,2658,PJK5,B,dazmi,41200,D,DOX,D,2020-01-16 09:03:00,12:23,,23:59,3.0038,101.4564771,OK,DL
1764,2659,PJK5,B,dazmi,41200,D,WPX,P,2020-01-16 09:04:00,12:25,,23:59,3.0030723,101.4563836,OK,DL
1765,2660,PJK5,B,dazmi,41200,D,DOX,D,2020-01-16 09:03:00,12:28,,23:59,3.002199,101.4576079,OK,DL
1766,2661,PJK5,B,dazmi,41200,D,WPX,P,2020-01-16 09:04:00,12:32,,23:59,3.0009629,101.4584605,OK,DL
1767,2663,PJK5,B,dazmi,41200,D,DOX,D,2020-01-16 09:03:00,12:37,,23:59,3.0008011000000003,101.46101740000002,OK,DL
1768,2664,PJK5,B,dazmi,41200,D,DOX,D,2020-01-16 09:03:00,12:43,,23:59,3.0103776,101.4661266,OK,DL
1769,2666,PJK5,B,dazmi,41200,D,XED,7,2020-01-16 09:03:00,12:49,,23:59,3.016229,101.46834670000001,OK,DL
1770,2667,PJK5,B,dazmi,41000,D,WPX,P,2020-01-16 09:04:00,12:54,,23:59,3.021871,101.47517629999999,OK,DL
1771,2669,PJK5,B,dazmi,41000,D,WPX,P,2020-01-16 09:04:00,13:05,,23:59,3.0269866000000003,101.4776016,OK,DL
1772,2675,PJK5,B,dazmi,41200,D,DOM,N,2020-01-15 21:48:00,15:19,,23:59,3.0049444,101.4774917,OK,DL
1773,2676,PJK5,B,dazmi,41200,D,DOX,D,2020-01-16 09:04:00,15:24,,23:59,3.0059176,101.4754618,OK,DL
1774,2677,PJK5,B,dazmi,41200,D,DOX,D,2020-01-16 09:04:00,15:35,,23:59,3.007434,101.4710682,OK,DL
1775,2679,PJK5,B,dazmi,41200,D,DOX,D,2020-01-16 09:04:00,15:46,,23:59,2.986688,101.4674496,OK,DL
1776,2680,PJK5,B,dazmi,41200,D,DOX,D,2020-01-16 09:04:00,15:49,,23:59,2.9877135,101.46639640000001,OK,DL
1777,2681,PJK5,B,dazmi,41200,D,DOM,N,2020-01-15 21:51:00,15:55,,23:59,2.9877537,101.46691379999999,OK,DL
1779,2683,PJK5,B,dazmi,41200,D,WPX,P,2020-01-16 09:04:00,16:00,,23:59,2.9873179,101.4704278,OK,DL
1780,2684,PJK5,B,dazmi,41000,D,DOX,D,2020-01-16 09:03:00,16:14,,23:59,2.9906966,101.4944833,OK,DL
1782,2688,PJK5,B,dazmi,40470,D,DOX,D,2020-01-16 09:04:00,16:33,,23:59,3.013175,101.4891625,OK,DL
1783,2689,PJK5,B,dazmi,41000,D,DOX,D,2020-01-16 09:03:00,16:38,,23:59,3.0166512,101.4931292,OK,DL
1785,2699,PJK6,B,mazahar,42000,D,DOX,D,2020-01-16 09:03:00,10:50,,23:59,3.0082027,101.4197066,OK,DL
1786,2700,PJK6,B,mazahar,42000,D,DOX,D,2020-01-16 09:03:00,10:52,,23:59,3.0078896,101.4197382,OK,DL
1787,2701,PJK6,B,mazahar,42000,D,DOX,D,2020-01-16 09:03:00,10:55,,23:59,3.0073034,101.4173998,OK,DL
1788,2702,PJK6,B,mazahar,42000,D,DOX,D,2020-01-16 09:03:00,10:57,,23:59,3.0081523,101.4153638,OK,DL
1789,2703,PJK6,B,mazahar,42000,D,WPX,P,2020-01-16 09:03:00,11:02,,23:59,3.003549,101.4065708,OK,DL
1790,2704,PJK6,B,mazahar,42000,D,DOX,D,2020-01-16 09:03:00,11:05,,23:59,3.0021735,101.4080846,OK,DL
1791,2705,PJK6,B,mazahar,42000,D,DOX,D,2020-01-16 09:03:00,11:07,,23:59,3.001991,101.4080891,OK,DL
1792,2706,PJK6,B,mazahar,42000,D,DOX,D,2020-01-16 09:03:00,11:10,,23:59,2.9968209999999997,101.4057614,OK,DL
1793,2707,PJK6,B,mazahar,42009,D,DOM,N,2020-01-15 22:35:00,11:14,,23:59,3.00078,101.4038461,OK,DL
1794,2708,PJK6,B,mazahar,42000,D,DOX,D,2020-01-16 09:03:00,11:15,,23:59,3.0008157000000004,101.4039022,OK,DL
1795,2709,PJK6,B,mazahar,42000,D,DOX,D,2020-01-16 09:03:00,11:17,,23:59,3.0045256,101.40579340000001,OK,DL
1796,2710,PJK6,B,mazahar,42000,D,DOX,D,2020-01-16 09:03:00,11:19,,23:59,3.005803,101.40433449999999,OK,DL
1797,2711,PJK6,B,mazahar,42000,D,WPX,P,2020-01-16 09:04:00,11:22,,23:59,3.0128019,101.41031290000001,OK,DL
1798,2712,PJK6,B,mazahar,42000,D,TDT,T,2020-01-16 09:03:00,11:25,,12:00,3.0065482000000006,101.40474470000001,OK,DL
1799,2713,PJK6,B,mazahar,42000,D,DOX,D,2020-01-16 00:49:00,11:26,,23:59,3.0054251,101.4034862,OK,DL
1800,2714,PJK6,B,mazahar,42000,D,DOX,D,2020-01-16 09:03:00,11:31,,23:59,2.9951095000000003,101.4020438,OK,DL
1801,2715,PJK6,B,mazahar,42000,D,TDT,T,2020-01-16 09:03:00,11:31,,12:00,2.9940830000000003,101.4010146,OK,DL
1802,2716,PJK6,B,mazahar,42000,D,TDT,T,2020-01-16 09:03:00,11:42,,12:00,2.9811005,101.4110795,OK,DL
1803,2717,PJK6,B,mazahar,42000,D,DOX,D,2020-01-16 09:04:00,11:45,,23:59,2.9712701,101.403669,OK,DL
1804,2718,PJK6,B,mazahar,42000,D,DOX,D,2020-01-16 09:04:00,11:49,,23:59,2.9620125,101.39905300000001,OK,DL
1805,2719,PJK6,B,mazahar,42000,D,TDT,T,2020-01-16 09:03:00,11:58,,12:00,2.9488562000000003,101.38715529999999,OK,DL
1806,2720,PJK6,B,mazahar,42000,D,DOX,D,2020-01-16 09:03:00,12:04,,23:59,2.9465409,101.3788958,OK,DL
1807,2721,PJK6,B,mazahar,42000,D,DOM,N,2020-01-15 21:50:00,12:10,,23:59,2.9556544,101.3735573,OK,DL
1808,2722,PJK6,B,mazahar,42000,D,DOX,D,2020-01-16 09:03:00,12:16,,23:59,2.9598723999999996,101.38554520000001,OK,DL
1809,2723,PJK6,B,mazahar,42000,D,DOX,D,2020-01-16 09:04:00,12:22,,23:59,2.9681636,101.39000870000001,OK,DL
1810,2724,PJK6,B,mazahar,42000,D,DOX,D,2020-01-16 09:03:00,12:30,,23:59,2.9639495,101.3925868,OK,DL
1811,2725,PJK6,B,mazahar,42000,D,WPX,P,2020-01-16 09:04:00,12:42,,23:59,2.9608877999999996,101.3958746,OK,DL
1812,2726,PJK6,B,mazahar,42000,D,WPX,P,2020-01-16 09:03:00,12:49,,23:59,2.9720242999999997,101.40215959999999,OK,DL
1813,2727,PJK6,B,mazahar,42000,D,DOX,D,2020-01-16 09:03:00,12:56,,23:59,2.9843498999999998,101.4166177,OK,DL
1814,2728,PJK6,B,mazahar,42000,D,DOX,D,2020-01-16 09:03:00,13:00,,23:59,2.9887064,101.4194993,OK,DL
1815,2729,PJK6,B,mazahar,42000,D,DOX,D,2020-01-16 09:03:00,13:03,,23:59,2.9886867,101.42034720000001,OK,DL
1816,2730,PJK6,B,mazahar,42000,D,DOX,D,2020-01-16 09:03:00,14:19,,23:59,2.9961465,101.425659,OK,DL
1817,2733,PJK6,B,mazahar,42000,D,WPX,P,2020-01-16 06:03:00,14:37,,23:59,2.9981162,101.4189427,OK,DL
1818,2734,PJK6,B,mazahar,42000,D,WPX,P,2020-01-16 09:03:00,14:41,,23:59,2.9994218,101.42008009999999,OK,DL
1819,2735,PJK6,B,mazahar,42000,D,DOM,N,2020-01-15 21:49:00,14:44,,23:59,3.001864,101.419844,OK,DL
1820,2736,PJK6,B,mazahar,42000,D,DOX,D,2020-01-16 09:03:00,14:51,,23:59,2.9960647000000002,101.4166934,OK,DL
1824,2760,PJK7,B,mohajiha,42000,D,TDT,T,2020-01-16 00:51:00,11:01,,12:00,3.0239566000000004,101.390843,OK,DL
1825,2761,PJK7,B,mohajiha,42000,D,DOM,N,2020-01-16 01:54:00,11:04,,23:59,3.022756,101.3990714,OK,DL
1826,2762,PJK7,B,mohajiha,42000,D,WPX,P,2020-01-15 08:51:00,11:19,,23:59,3.0205777,101.39900229999999,OK,DL
1827,2763,PJK7,B,mohajiha,42000,D,DOM,N,2020-01-15 21:51:00,11:21,,23:59,3.0207687,101.39934579999999,OK,DL
1828,2764,PJK7,B,mohajiha,42000,D,DOX,D,2020-01-16 09:03:00,11:36,,23:59,3.0294311,101.37386690000001,OK,DL
1829,2765,PJK7,B,mohajiha,42000,D,DOM,N,2020-01-15 22:35:00,11:39,,23:59,3.0295647999999997,101.37484930000001,OK,DL
1830,2766,PJK7,B,mohajiha,42000,D,DOM,N,2020-01-16 00:04:00,11:45,,23:59,3.0320292999999996,101.3720785,OK,DL
1831,2767,PJK7,B,mohajiha,42000,D,DOX,D,2020-01-16 09:04:00,11:47,,23:59,3.0314419999999997,101.366548,OK,DL
1832,2768,PJK7,B,mohajiha,42000,D,DOX,D,2020-01-16 09:03:00,11:51,,23:59,3.0356224999999997,101.3715334,OK,DL
1833,2769,PJK7,B,mohajiha,42000,D,DOX,D,2020-01-16 09:03:00,11:53,,23:59,3.0358101000000004,101.3721019,OK,DL
1834,2770,PJK7,B,mohajiha,42000,D,DOX,D,2020-01-16 09:03:00,11:55,,23:59,3.0374488,101.37274740000001,OK,DL
1835,2771,PJK7,B,mohajiha,42000,D,DOX,D,2020-01-16 09:04:00,11:57,,23:59,3.0373324,101.3727095,OK,DL
1836,2772,PJK7,B,mohajiha,42000,D,DOX,D,2020-01-16 09:03:00,12:01,,23:59,3.0355491000000003,101.3754718,OK,DL
1837,2773,PJK7,B,mohajiha,41200,D,DOX,D,2020-01-16 09:03:00,12:03,,23:59,3.034735,101.3748547,OK,DL
1838,2774,PJK7,B,mohajiha,42000,D,DOX,D,2020-01-16 00:51:00,12:05,,23:59,3.0326721,101.3725173,OK,DL
1839,2775,PJK7,B,mohajiha,42000,D,WPX,P,2020-01-16 09:04:00,12:17,,23:59,3.0274037,101.3727475,OK,DL
1840,2776,PJK7,B,mohajiha,42000,D,WPX,P,2020-01-16 09:03:00,12:18,,23:59,3.027402,101.3727595,OK,DL
1841,2777,PJK7,B,mohajiha,42000,D,DOX,D,2020-01-16 09:03:00,12:24,,23:59,3.0200862999999996,101.3676713,OK,DL
1842,2778,PJK7,B,mohajiha,42000,D,DOM,N,2020-01-15 22:25:00,12:27,,23:59,3.0233414,101.3668147,OK,DL
1843,2779,PJK7,B,mohajiha,42000,D,DOM,N,2020-01-15 21:51:00,12:29,,23:59,3.0241576,101.367526,OK,DL
1844,2780,PJK7,B,mohajiha,42000,D,DOX,D,2020-01-16 09:03:00,12:32,,23:59,3.025625,101.3670632,OK,DL
1845,2781,PJK7,B,mohajiha,42000,D,DOX,D,2020-01-16 09:04:00,12:34,,23:59,3.0265308999999996,101.3683755,OK,DL
1846,2782,PJK7,B,mohajiha,42000,D,WPX,P,2020-01-16 09:04:00,12:37,,23:59,3.0264082,101.3697362,OK,DL
1847,2783,PJK7,B,mohajiha,42000,D,DOM,N,2020-01-15 21:50:00,12:39,,23:59,3.0270979,101.37045040000001,OK,DL
1848,2784,PJK7,B,mohajiha,42000,D,DOX,D,2020-01-16 09:03:00,12:57,,23:59,3.0418713,101.3779859,OK,DL
1849,2785,PJK7,B,mohajiha,42000,D,DOX,D,2020-01-16 09:03:00,12:58,,23:59,3.0421614,101.378023,OK,DL
1850,2786,PJK7,B,mohajiha,42000,D,DOX,D,2020-01-16 09:03:00,13:03,,23:59,3.0425882,101.37831820000001,OK,DL
1851,2787,PJK7,B,mohajiha,42000,D,DOX,D,2020-01-16 09:03:00,13:07,,23:59,3.0510712000000004,101.38305890000001,OK,DL
1852,2788,PJK7,B,mohajiha,42000,D,DOX,D,2020-01-16 09:04:00,13:13,,23:59,3.0406345,101.3728155,OK,DL
1853,2789,PJK7,B,mohajiha,42000,D,DOX,D,2020-01-16 09:03:00,13:26,,23:59,3.0272295,101.3759506,OK,DL
1854,2790,PJK7,B,mohajiha,42000,D,WPX,P,2020-01-16 09:03:00,13:42,,23:59,3.0467956000000003,101.3613537,OK,DL
1855,2791,PJK7,B,mohajiha,42000,D,DOM,N,2020-01-16 01:51:00,13:47,,23:59,3.043873,101.36033990000001,OK,DL
1856,2792,PJK7,B,mohajiha,47810,D,DOX,D,2020-01-16 09:03:00,13:50,,23:59,3.0419039,101.36392359999999,OK,DL
1857,2793,PJK7,B,mohajiha,42000,D,DOX,D,2020-01-16 09:03:00,14:49,,23:59,3.0454318,101.3682231,OK,DL
1858,2794,PJK7,B,mohajiha,42000,D,WPX,P,2020-01-16 01:30:00,14:50,,23:59,3.0454526,101.36821280000001,OK,DL
1861,2799,PJK7,B,mohajiha,42000,D,WPX,P,2020-01-16 09:04:00,15:26,,23:59,3.0118456,101.36276219999999,OK,DL
1870,2821,PJK8,B,mbinhash,41200,D,DOX,D,2020-01-16 09:03:00,11:06,,23:59,3.0109437000000003,101.43910840000001,OK,DL
1871,2822,PJK8,B,mbinhash,41200,D,DOX,D,2020-01-16 09:03:00,11:09,,23:59,3.0114648999999996,101.43946729999999,OK,DL
1872,2823,PJK8,B,mbinhash,41200,D,DOX,D,2020-01-16 00:51:00,11:13,,23:59,3.0114064999999997,101.43903040000001,OK,DL
1873,2824,PJK8,B,mbinhash,41200,D,TDT,T,2020-01-16 09:03:00,11:14,,12:00,3.0117052,101.43871999999999,OK,DL
1874,2825,PJK8,B,mbinhash,41200,D,DOX,D,2020-01-16 09:03:00,11:15,,23:59,3.0114023,101.438795,OK,DL
1875,2826,PJK8,B,mbinhash,41200,D,DOX,D,2020-01-16 09:03:00,11:17,,23:59,3.012883,101.4387884,OK,DL
1876,2827,PJK8,B,mbinhash,41200,D,DOX,D,2020-01-16 09:04:00,11:19,,23:59,3.0129303,101.4387392,OK,DL
1877,2828,PJK8,B,mbinhash,41200,D,DOX,D,2020-01-16 09:03:00,11:22,,23:59,3.0127752999999995,101.439302,OK,DL
1878,2829,PJK8,B,mbinhash,41200,D,DOX,D,2020-01-16 09:03:00,11:24,,23:59,3.0133095,101.439314,OK,DL
1879,2830,PJK8,B,mbinhash,41200,D,TDT,T,2020-01-16 09:03:00,11:28,,12:00,3.010183,101.43944859999999,OK,DL
1880,2831,PJK8,B,mbinhash,41200,D,TDT,T,2020-01-16 00:51:00,11:30,,12:00,3.010183,101.43944859999999,OK,DL
1881,2832,PJK8,B,mbinhash,41200,D,TDT,T,2020-01-16 09:03:00,11:34,,12:00,3.0108655,101.4367693,OK,DL
1882,2833,PJK8,B,mbinhash,41200,D,DOX,D,2020-01-16 09:03:00,11:38,,23:59,3.0101065,101.4365429,OK,DL
